Easy,Paulina,93.58985590934753
Easy,Paulina,50.29193687438965
Easy,Bergen,35.18921661376953
Easy,Bergen,41.31651329994202
Easy,Bob,31.213624238967896
Easy,Bob,23.15029263496399
Medium,Bob,239.49265050888062
Medium,Bob,232.3124713897705
Hard,Berg,796.8980424404144
Easy,Berg,42.234471559524536
Medium,Berg,127.81963062286377
Medium,Berg,161.00200414657593
Medium,julia,269.49131512641907
